road_id,segment_id,road_name,from_street,to_street,jurisdiction,latitude,longitude,road_length_miles,lanes,surface_type,functional_class,pci,condition_date,traffic_level,adt,age_years,freeze_thaw,recommended_treatment,treatment_cost_per_lane_mile,data_status,data_source,data_updated_at
LEO-ROAD-654,LEO-654-9190073801816638005889,N Harvey St,,,Leoni Township,42.254141564969274,-84.29755901371828,0.020378,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-655,LEO-655-9186093802025238005533,Gilletts Lake Rd,,,Leoni Township,42.25392226368317,-84.30424139235797,0.28577,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-656,LEO-656-33814273802025238020256,Constitution Ave,,,Leoni Township,42.25392226368317,-84.30424139235797,0.045811,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-657,LEO-657-33814283802025638020254,MacDonough St,,,Leoni Township,42.25391826552018,-84.30513514719077,0.061796,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-658,LEO-658-9130033800593438005840,S Dettman Rd,,,Leoni Township,42.25480858427311,-84.3649796408078,0.061238,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-659,LEO-659-8992103800584738005958,E Michigan Ave,,,Leoni Township,42.25526513474849,-84.33858590211076,0.18868,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-660,LEO-660-8992103800595838005986,E Michigan Ave,,,Leoni Township,42.25415641590936,-84.33522168701873,0.080031,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-661,LEO-661-8992103800598638019253,E Michigan Ave,,,Leoni Township,42.253995697410964,-84.33368728741183,0.184637,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-662,LEO-662-8992103801925338019254,E Michigan Ave,,,Leoni Township,42.25383996201981,-84.33010704173417,0.049587,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-663,LEO-663-9159023802540938005186,N Portage Rd,,,Leoni Township,42.25250711000966,-84.26976085961672,0.721386,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-664,LEO-664-8992103801925438019255,E Michigan Ave,,,Leoni Township,42.25355046006745,-84.32922295600719,0.025164,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-665,LEO-665-9190103801705238005874,N Rosewood Ave,,,Leoni Township,42.25281343853801,-84.29500340300247,0.109084,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-666,LEO-666-9190093800606038017584,N Wrenwood Ave,,,Leoni Township,42.25282769295076,-84.29615306067743,0.111082,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-667,LEO-667-9193023800607238006060,Belgrade Ave,,,Leoni Township,42.2528060324671,-84.29754253261811,0.071235,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-668,LEO-668-9190073800607238018166,N Harvey St,,,Leoni Township,42.2528060324671,-84.29754253261811,0.092147,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-669,LEO-669-9193043801705238017053,Belle Ln,,,Leoni Township,42.25281343853801,-84.29500340300247,0.057721,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-670,LEO-670-9210023800610338006099,Roberts Ct,,,Leoni Township,42.25314777378833,-84.3336819395802,0.128788,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-671,LEO-671-9190053800610338005986,Vista Dr,,,Leoni Township,42.25314777378833,-84.3336819395802,0.058502,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-672,LEO-672-9185083800610738005778,Donnely Rd,,,Leoni Township,42.253009713756235,-84.32452922194753,0.358718,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-673,LEO-673-9194083801705138005988,Sheridan Rd,,,Leoni Township,42.25282624845101,-84.36109049260926,0.117513,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-674,LEO-674-9130073800620038005934,Briscoe Pl,,,Leoni Township,42.25284246796787,-84.36375024983435,0.194192,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-675,LEO-675-9130063800620338006200,Hayes St,,,Leoni Township,42.25285377025651,-84.36495789888457,0.061905,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-676,LEO-676-9130033800620338005934,S Dettman Rd,,,Leoni Township,42.25285377025651,-84.36495789888457,0.13488,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-677,LEO-677-9130063800620138017051,Hayes St,,,Leoni Township,42.25281382429648,-84.36243097795895,0.068714,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-678,LEO-678-9130063800620038006201,Hayes St,,,Leoni Township,42.25284246796787,-84.36375024983435,0.06765,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-679,LEO-679-9185083800622738006107,Donnely Rd,,,Leoni Township,42.25209517209383,-84.3256072806646,0.083884,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-680,LEO-680-8992103801925538006227,E Michigan Ave,,,Leoni Township,42.25339539551487,-84.3287785836226,0.186712,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-681,LEO-681-9187083800631638005879,Fox Rd,,,Leoni Township,42.2507686916855,-84.28943558883768,0.239674,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-682,LEO-682-9130033802007138006203,S Dettman Rd,,,Leoni Township,42.251895719635236,-84.36495316964383,0.0661,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-683,LEO-683-8992103800631838006316,E Michigan Ave,,,Leoni Township,42.250777400678096,-84.2910389451768,0.082187,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-684,LEO-684-9190093800633438006060,N Wrenwood Ave,,,Leoni Township,42.25078958762426,-84.29612477058967,0.140623,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-685,LEO-685-8992103800632838006318,E Michigan Ave,,,Leoni Township,42.25077111552431,-84.29497181127594,0.201591,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-686,LEO-686-9190103800632838017052,N Rosewood Ave,,,Leoni Township,42.25077111552431,-84.29497181127594,0.140916,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-687,LEO-687-8992103800633438006328,E Michigan Ave,,,Leoni Township,42.25078958762426,-84.29612477058967,0.059112,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-688,LEO-688-8992103800633338006334,E Michigan Ave,,,Leoni Township,42.25078627991879,-84.29623665847666,0.00574,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-689,LEO-689-8992103800633738006333,E Michigan Ave,,,Leoni Township,42.250792586152095,-84.29754370130922,0.066998,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-690,LEO-690-9190073800633738006072,N Harvey St,,,Leoni Township,42.250792586152095,-84.29754370130922,0.138914,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-691,LEO-691-8992103800631638006347,E Michigan Ave,,,Leoni Township,42.2507686916855,-84.28943558883768,0.081317,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-692,LEO-692-8992103800635738006337,E Michigan Ave,,,Leoni Township,42.25081404558771,-84.304163174759,0.339304,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-693,LEO-693-9186093800635738020252,Gilletts Lake Rd,,,Leoni Township,42.25081404558771,-84.304163174759,0.214495,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-694,LEO-694-9209103800640538006201,Lockwood St,,,Leoni Township,42.25115193280808,-84.36243192856882,0.114659,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-695,LEO-695-9019043800641638005847,S Sutton Rd,,,Leoni Township,42.25078017519234,-84.33856408651421,0.309436,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-696,LEO-696-9130053800640638006405,Mott St,,,Leoni Township,42.251150336686,-84.36495554863136,0.129355,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-697,LEO-697-9130033800640638020071,S Dettman Rd,,,Leoni Township,42.251150336686,-84.36495554863136,0.051427,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-698,LEO-698-8992103800622738006436,E Michigan Ave,,,Leoni Township,42.25209517209383,-84.3256072806646,0.322869,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-699,LEO-699-9190063800644638005823,Ambs Dr,,,Leoni Township,42.25014582621273,-84.31543039751756,0.36107,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-700,LEO-700-8992103800643638006446,E Michigan Ave,,,Leoni Township,42.25030107942591,-84.32022073469582,0.245941,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-701,LEO-701-33808053800641638006447,Clarkway St,,,Leoni Township,42.25078017519234,-84.33856408651421,0.447887,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-702,LEO-702-8992103800644638006453,E Michigan Ave,,,Leoni Township,42.25014582621273,-84.31543039751756,0.019129,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-703,LEO-703-8992103800646338006357,E Michigan Ave,,,Leoni Township,42.24999658140583,-84.31391257362431,0.508911,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-704,LEO-704-8992103800645338006463,E Michigan Ave,,,Leoni Township,42.25009753188881,-84.31506291825146,0.059375,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-705,LEO-705-8992103800634738006511,E Michigan Ave,,,Leoni Township,42.25057867679175,-84.28789325622634,0.191539,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-706,LEO-706-9191013800647238006318,Eastland Ave,,,Leoni Township,42.249443927465784,-84.29102618023664,0.092003,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-707,LEO-707-9193073802177038006472,N Ardmore Ln,,,Leoni Township,42.2494252593899,-84.28991692070505,0.05718,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-708,LEO-708-9193073800647238006479,N Ardmore Ln,,,Leoni Township,42.249443927465784,-84.29102618023664,0.065991,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-709,LEO-709-9193073800647938006482,N Ardmore Ln,,,Leoni Township,42.24943158617485,-84.29231347943174,0.065052,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-710,LEO-710-9190043800649738005958,Lumley Ave,,,Leoni Township,42.249991077698816,-84.33518188863077,0.287578,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-711,LEO-711-9190053800647838006103,Vista Dr,,,Leoni Township,42.24996370055578,-84.33364967332284,0.219688,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-712,LEO-712-9190133800571338006487,Curtis Ave,,,Leoni Township,42.25721594847587,-84.35258355046393,0.482955,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-713,LEO-713-9210013800649738006478,Ridgewood St,,,Leoni Township,42.249991077698816,-84.33518188863077,0.079296,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-714,LEO-714-9194083800657438017051,Sheridan Rd,,,Leoni Township,42.24961072129194,-84.36111841696307,0.221875,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-715,LEO-715-8984033800657738006574,Mathews St,,,Leoni Township,42.24961648253325,-84.36242978370218,0.06722,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-716,LEO-716-9209103800657738006405,Lockwood St,,,Leoni Township,42.24961648253325,-84.36242978370218,0.105975,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-717,LEO-717-8984033800658238006577,Mathews St,,,Leoni Township,42.24961635503129,-84.36493975178738,0.128664,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-718,LEO-718-9130033800658238006406,S Dettman Rd,,,Leoni Township,42.24961635503129,-84.36493975178738,0.105837,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-719,LEO-719-9193073800660338021770,Ardmore Ln,,,Leoni Township,42.24830236671604,-84.28987249252188,0.078224,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-720,LEO-720-8992103800651138006597,E Michigan Ave,,,Leoni Township,42.24939193387746,-84.28451587339731,0.195723,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-721,LEO-721-9193063800659638006479,Midland Ave,,,Leoni Township,42.248308134973996,-84.29231647732009,0.07756,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-722,LEO-722-9191013800659938006472,Eastland Ave,,,Leoni Township,42.248276277935545,-84.29097168851473,0.081096,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-723,LEO-723-9193073800659938006603,S Ardmore Ln,,,Leoni Township,42.248276277935545,-84.29097168851473,0.05733,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-724,LEO-724-9193053800660838006482,Westland St,,,Leoni Township,42.24824644546869,-84.29360537461842,0.083271,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-725,LEO-725-9193033800660838006596,S Ardmore Ln,,,Leoni Township,42.24824644546869,-84.29360537461842,0.06762,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-726,LEO-726-9159063800662438006708,College Dr,,,Leoni Township,42.247759900890706,-84.26953270205863,0.135703,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-727,LEO-727-9159023800662438025409,N Portage Rd,,,Leoni Township,42.247759900890706,-84.26953270205863,0.328158,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-728,LEO-728-9193033800663638006608,S Ardmore Ln,,,Leoni Township,42.24805669320646,-84.29494848779704,0.07778,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-729,LEO-729-9190103800663638006328,S Rosewood Ave,,,Leoni Township,42.24805669320646,-84.29494848779704,0.187281,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-730,LEO-730-9019043801925638006416,S Sutton Rd,,,Leoni Township,42.24842666714586,-84.33851920802523,0.162393,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-731,LEO-731-9190053800668338006478,Vista Dr,,,Leoni Township,42.24809123716787,-84.33363288937994,0.129196,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-732,LEO-732-03800671938006711,Unnamed Road,,,Leoni Township,42.24775837904856,-84.33619996669124,0.126995,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-733,LEO-733-9019043802540738019256,S Sutton Rd,,,Leoni Township,42.24764969018844,-84.33838060035052,0.054685,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-734,LEO-734-9130033800679038006582,S Dettman Rd,,,Leoni Township,42.247564661224196,-84.36492773873812,0.141554,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-735,LEO-735-33811523800640038005715,Watts Rd,,,Leoni Township,42.24741052167755,-84.35559174022477,0.693426,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-736,LEO-736-9190183800633338006803,S Wrenwood Ave,,,Leoni Township,42.25078627991879,-84.29623665847666,0.300988,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-737,LEO-737-9193113800680338006805,Glendale Pl,,,Leoni Township,42.24642370489557,-84.29623123904634,0.064483,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-738,LEO-738-9190073800680538006337,S Harvey St,,,Leoni Township,42.24643173113509,-84.2974890061354,0.300882,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-739,LEO-739-9193113800680538006807,Glendale Pl,,,Leoni Township,42.24643173113509,-84.2974890061354,0.09082,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-740,LEO-740-9194083800684838006574,Sheridan St,,,Leoni Township,42.24702797191552,-84.36113206437228,0.178193,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-741,LEO-741-9130043800685538006848,Perlman Rd,,,Leoni Township,42.247064640583574,-84.3649312954983,0.194769,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-742,LEO-742-9130033800685538006790,S Dettman Rd,,,Leoni Township,42.247064640583574,-84.3649312954983,0.034498,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-743,LEO-743-8992103801815738006749,E Michigan Ave,,,Leoni Township,42.24522410406387,-84.25407827473633,0.215036,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-744,LEO-744-9159023800688538006624,N Portage Rd,,,Leoni Township,42.245324206557825,-84.26944043433578,0.168113,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-745,LEO-745-8992103801864238018157,E Michigan Ave,,,Leoni Township,42.24448053362975,-84.25699173453519,0.157922,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-746,LEO-746-9194083800696938006848,Sheridan Rd,,,Leoni Township,42.245996482427245,-84.36113243169132,0.071371,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-747,LEO-747-8976043800698738006969,Sparks Rd,,,Leoni Township,42.24596516370334,-84.36492803424996,0.194933,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-748,LEO-748-9130033800698738006855,S Dettman Rd,,,Leoni Township,42.24596516370334,-84.36492803424996,0.075857,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
